controller_type,controller_name,is_example_controller,controller_module,field_path,parent_field,field_scope,data_type,required,default,allowed_values_or_format,what_it_does,defined_in,source
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,time_limit,,top_level,integer or null,no,60 * 45,,Maximum time in seconds that an executor/position may remain open before it is closed.,DirectionalTradingControllerConfigBase,hummingbot/strategy_v2/controllers/directional_trading_controller_base.py:72
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,take_profit_order_type,,top_level,integer (OrderType enum: 1=MARKET 2=LIMIT 3=LIMIT_MAKER),no,2,,Integer enum for the order type used when placing the take-profit exit order. Values: 1=MARKET 2=LIMIT 3=LIMIT_MAKER.,DirectionalTradingControllerConfigBase,hummingbot/strategy_v2/controllers/directional_trading_controller_base.py:78
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,trailing_stop,,top_level,TrailingStop or null,no,null,,"Trailing-stop configuration. In prompts this is entered as `activation_price,trailing_delta`; in YAML it can serialize as an object.",DirectionalTradingControllerConfigBase,hummingbot/strategy_v2/controllers/directional_trading_controller_base.py:84
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,trailing_stop.activation_price,trailing_stop,nested,decimal,no,,,Profit distance/trigger at which the trailing stop becomes active.,TrailingStop,hummingbot/strategy_v2/executors/position_executor/data_types.py:13
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,trailing_stop.trailing_delta,trailing_stop,nested,decimal,no,,,Distance the stop trails behind price once the trailing stop has activated.,TrailingStop,hummingbot/strategy_v2/executors/position_executor/data_types.py:14
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,candles_connector,,top_level,string,no,null,,"Connector used as the candle-data source. If left blank/null, validators fall back to the main trading connector.",BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:19
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,candles_trading_pair,,top_level,string,no,null,,"Trading pair used as the candle-data source. If left blank/null, validators fall back to the main trading pair.",BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:24
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,interval,,top_level,string,no,3m,,Candle interval / analysis timeframe used for indicator calculations and signal generation.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:29
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,bb_length,,top_level,integer,no,100,,Lookback length used for Bollinger Band calculations.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:34
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,bb_std,,top_level,float,no,2.0,,Standard-deviation multiplier used to build the Bollinger Bands.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:37
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,bb_long_threshold,,top_level,float,no,0.0,,Lower Bollinger-percent threshold that triggers a long/buy signal when price falls below it.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:38
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,bb_short_threshold,,top_level,float,no,1.0,,Upper Bollinger-percent threshold that triggers a short/sell signal when price rises above it.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:39
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,grid_start_price_coefficient,,top_level,float,no,0.25,,Multiplier of current Bollinger Band width used to place the grid start boundary away from the current price.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:42
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,grid_end_price_coefficient,,top_level,float,no,0.75,,Multiplier of current Bollinger Band width used to place the grid end boundary away from the current price.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:45
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,grid_limit_price_coefficient,,top_level,float,no,0.35,,Multiplier of current Bollinger Band width used to place the protective limit price beyond the grid.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:48
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,min_spread_between_orders,,top_level,decimal,no,0.005,,Minimum spacing between neighboring grid/order levels.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:51
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,order_frequency,,top_level,integer,no,2,,Minimum number of seconds between placing batches of new orders or grid levels.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:54
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,max_orders_per_batch,,top_level,integer,no,1,,Maximum number of orders the controller will create in one batch/update cycle.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:57
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,min_order_amount_quote,,top_level,decimal,no,6,,Minimum quote-currency notional that a single order/grid level is allowed to use.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:60
directional_trading,bollingrid,no,controllers/directional_trading/bollingrid.py,max_open_orders,,top_level,integer,no,5,,Maximum number of simultaneous open orders/grid levels the controller allows.,BollinGridControllerConfig,controllers/directional_trading/bollingrid.py:63
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,id,,top_level,string,yes,required,,Unique identifier for this controller instance. Other strategy components use it to route executor actions and reports.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:68
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,controller_name,,top_level,string,no,dman_v3,,Controller module name. This must match the controller implementation and is used when loading the controller from the YAML file.,DManV3ControllerConfig,controllers/directional_trading/dman_v3.py:20
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,controller_type,,top_level,string,no,directional_trading,"generic, directional_trading, market_making","Controller family used for grouping/loading the controller. In this repo the main families are generic, directional_trading, and market_making.",DirectionalTradingControllerConfigBase,hummingbot/strategy_v2/controllers/directional_trading_controller_base.py:24
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,total_amount_quote,,top_level,decimal,no,100,,"Total budget in quote currency that the controller uses when sizing positions, grids, or quote-side order allocations.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:71
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,manual_kill_switch,,top_level,boolean,no,false,,"Manual per-controller stop flag. In the `v2_with_controllers` script, setting this to true stops the controller and issues StopExecutor actions for its executors; clearing it allows restart.",ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:79
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,initial_positions,,top_level,list[InitialPositionConfig],no,[],,List of pre-existing positions that the controller should adopt and manage at startup instead of assuming a flat book.,ControllerConfigBase,hummingbot/strategy_v2/controllers/controller_base.py:80
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,initial_positions[].connector_name,initial_positions,nested,string,no,,,Connector on which the pre-existing position exists.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:15
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,initial_positions[].trading_pair,initial_positions,nested,string,no,,,Trading pair of the pre-existing position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:16
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,initial_positions[].amount,initial_positions,nested,decimal,no,,,Base-asset amount currently held in that initial position.,InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:17
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,initial_positions[].side,initial_positions,nested,"enum string (BUY, SELL)",no,,"BUY, SELL","Direction of the initial position (`BUY` for long/base inventory, `SELL` for short inventory).",InitialPositionConfig,hummingbot/strategy_v2/models/position_config.py:18
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,connector_name,,top_level,string,no,binance_perpetual,,Exchange/connector name that the controller uses for trading or market data.,DirectionalTradingControllerConfigBase,hummingbot/strategy_v2/controllers/directional_trading_controller_base.py:25
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,trading_pair,,top_level,string,no,WLD-USDT,,"Market symbol the controller trades or monitors, in `BASE-QUOTE` form.",DirectionalTradingControllerConfigBase,hummingbot/strategy_v2/controllers/directional_trading_controller_base.py:31
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,max_executors_per_side,,top_level,integer,no,2,,Maximum number of concurrent executors the directional controller may keep open on each side (long/buy or short/sell).,DirectionalTradingControllerConfigBase,hummingbot/strategy_v2/controllers/directional_trading_controller_base.py:37
directional_trading,dman_v3,no,controllers/directional_trading/dman_v3.py,cooldown_time,,top_level,integer,no,60 * 5,,"Minimum wait time between signal/executor creations or rebalance actions, depending on the controller.",DirectionalTradingControllerConfigBase,hummingbot/strategy_v2/controllers/directional_trading_controller_base.py:43
